# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	89286	89729	-						11470951	Ecym_6046	444		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	89286	89729	-	XM_003647218.1		XP_003647266.1	hypothetical protein		11470951	Ecym_6046	444	444	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	89286	89729	-	XP_003647266.1		XM_003647218.1	hypothetical protein		11470951	Ecym_6046	444	147	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	90391	92013	+						11472152	Ecym_6047	1623		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	90391	92013	+	XM_003647219.1		XP_003647267.1	hypothetical protein		11472152	Ecym_6047	1623	1623	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	90391	92013	+	XP_003647267.1		XM_003647219.1	hypothetical protein		11472152	Ecym_6047	1623	540	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	92690	94387	+						11468796	Ecym_6048	1698		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	92690	94387	+	XM_003647220.1		XP_003647268.1	hypothetical protein		11468796	Ecym_6048	1698	1698	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	92690	94387	+	XP_003647268.1		XM_003647220.1	hypothetical protein		11468796	Ecym_6048	1698	565	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	94618	95934	+						11468797	Ecym_6049	1317		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	94618	95934	+	XM_003647221.1		XP_003647269.1	hypothetical protein		11468797	Ecym_6049	1317	1317	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	94618	95934	+	XP_003647269.1		XM_003647221.1	hypothetical protein		11468797	Ecym_6049	1317	438	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	96540	97820	-						11468808	Ecym_6050	1281		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	96540	97820	-	XM_003647222.1		XP_003647270.1	hypothetical protein		11468808	Ecym_6050	1281	1281	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	96540	97820	-	XP_003647270.1		XM_003647222.1	hypothetical protein		11468808	Ecym_6050	1281	426	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	98674	99517	-						11470956	Ecym_6051	844		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	98674	99517	-	XM_003647223.1		XP_003647271.1	hypothetical protein		11470956	Ecym_6051	432	432	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	98674	99517	-	XP_003647271.1		XM_003647223.1	hypothetical protein		11470956	Ecym_6051	432	143	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	100450	101428	+						11468809	Ecym_6052	979		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	100450	101428	+	XM_003647224.1		XP_003647272.1	hypothetical protein		11468809	Ecym_6052	600	600	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	100450	101428	+	XP_003647272.1		XM_003647224.1	hypothetical protein		11468809	Ecym_6052	600	199	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	101776	102093	-						11468810	Ecym_6053	318		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	101776	102093	-	XM_003647225.1		XP_003647273.1	hypothetical protein		11468810	Ecym_6053	318	318	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	101776	102093	-	XP_003647273.1		XM_003647225.1	hypothetical protein		11468810	Ecym_6053	318	105	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	102463	103926	-						11470957	Ecym_6054	1464		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	102463	103926	-	XM_003647226.1		XP_003647274.1	hypothetical protein		11470957	Ecym_6054	1464	1464	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	102463	103926	-	XP_003647274.1		XM_003647226.1	hypothetical protein		11470957	Ecym_6054	1464	487	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	105018	106796	-						11470958	Ecym_6055	1779		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	105018	106796	-	XM_003647227.1		XP_003647275.1	hypothetical protein		11470958	Ecym_6055	1779	1779	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	105018	106796	-	XP_003647275.1		XM_003647227.1	hypothetical protein		11470958	Ecym_6055	1779	592	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	107449	108888	-						11468811	Ecym_6056	1440		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	107449	108888	-	XM_003647228.1		XP_003647276.1	hypothetical protein		11468811	Ecym_6056	1440	1440	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	107449	108888	-	XP_003647276.1		XM_003647228.1	hypothetical protein		11468811	Ecym_6056	1440	479	
gene	other	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	110060	111104	-						11470959	Ecym_6057	1045		partial
gene	other	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	111198	111768	-						11468812	Ecym_6058	571		partial
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	111930	113687	+						11468813	Ecym_6059	1758		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	111930	113687	+	XM_003647229.1		XP_003647277.1	hypothetical protein		11468813	Ecym_6059	1758	1758	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	111930	113687	+	XP_003647277.1		XM_003647229.1	hypothetical protein		11468813	Ecym_6059	1758	585	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	114016	116175	-						11472161	Ecym_6060	2160		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	114016	116175	-	XM_003647230.1		XP_003647278.1	hypothetical protein		11472161	Ecym_6060	2160	2160	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	114016	116175	-	XP_003647278.1		XM_003647230.1	hypothetical protein		11472161	Ecym_6060	2160	719	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	118283	119410	+						11470960	Ecym_6061	1128		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	118283	119410	+	XM_003647231.1		XP_003647279.1	hypothetical protein		11470960	Ecym_6061	1128	1128	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	118283	119410	+	XP_003647279.1		XM_003647231.1	hypothetical protein		11470960	Ecym_6061	1128	375	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	119546	120271	-						11468814	Ecym_6062	726		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	119546	120271	-	XM_003647232.1		XP_003647280.1	hypothetical protein		11468814	Ecym_6062	726	726	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	119546	120271	-	XP_003647280.1		XM_003647232.1	hypothetical protein		11468814	Ecym_6062	726	241	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	121371	121931	+						11468815	Ecym_6063	561		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	121371	121931	+	XM_003647233.1		XP_003647281.1	hypothetical protein		11468815	Ecym_6063	561	561	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	121371	121931	+	XP_003647281.1		XM_003647233.1	hypothetical protein		11468815	Ecym_6063	561	186	
gene	other	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	122344	122805	+						11472162	Ecym_6064	462		partial
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	122890	123738	-						11468816	Ecym_6065	849		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	122890	123738	-	XM_003647234.1		XP_003647282.1	hypothetical protein		11468816	Ecym_6065	849	849	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	122890	123738	-	XP_003647282.1		XM_003647234.1	hypothetical protein		11468816	Ecym_6065	849	282	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	124071	124649	+						11472163	Ecym_6066	579		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	124071	124649	+	XM_003647235.1		XP_003647283.1	hypothetical protein		11472163	Ecym_6066	579	579	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	124071	124649	+	XP_003647283.1		XM_003647235.1	hypothetical protein		11472163	Ecym_6066	579	192	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	124870	126438	+						11472164	Ecym_6067	1569		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	124870	126438	+	XM_003647236.1		XP_003647284.1	hypothetical protein		11472164	Ecym_6067	1569	1569	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	124870	126438	+	XP_003647284.1		XM_003647236.1	hypothetical protein		11472164	Ecym_6067	1569	522	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	126754	129762	+						11470961	Ecym_6068	3009		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	126754	129762	+	XM_003647237.1		XP_003647285.1	hypothetical protein		11470961	Ecym_6068	3009	3009	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	126754	129762	+	XP_003647285.1		XM_003647237.1	hypothetical protein		11470961	Ecym_6068	3009	1002	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	130070	130318	+						11468817	Ecym_6069	249		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	130070	130318	+	XM_003647238.1		XP_003647286.1	hypothetical protein		11468817	Ecym_6069	249	249	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	130070	130318	+	XP_003647286.1		XM_003647238.1	hypothetical protein		11468817	Ecym_6069	249	82	
gene	tRNA	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	131421	131493	+						11468818	Ecym_6070	73		
tRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	131421	131493	+				tRNA-Ala		11468818	Ecym_6070	73		
gene	other	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	131621	132606	-						11468819	Ecym_6071	986		partial
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	132763	134919	+						11472165	Ecym_6072	2157		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	132763	134919	+	XM_003647239.1		XP_003647287.1	hypothetical protein		11472165	Ecym_6072	2157	2157	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	132763	134919	+	XP_003647287.1		XM_003647239.1	hypothetical protein		11472165	Ecym_6072	2157	718	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	135051	138947	-						11468820	Ecym_6073	3897		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	135051	138947	-	XM_003647240.1		XP_003647288.1	hypothetical protein		11468820	Ecym_6073	3897	3897	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	135051	138947	-	XP_003647288.1		XM_003647240.1	hypothetical protein		11468820	Ecym_6073	3897	1298	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	139563	141023	+						11468862	Ecym_6074	1461		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	139563	141023	+	XM_003647241.1		XP_003647289.1	hypothetical protein		11468862	Ecym_6074	1461	1461	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	139563	141023	+	XP_003647289.1		XM_003647241.1	hypothetical protein		11468862	Ecym_6074	1461	486	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	141506	143021	-						11470984	Ecym_6075	1516		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	141506	143021	-	XM_003647242.1		XP_003647290.1	hypothetical protein		11470984	Ecym_6075	1443	1443	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	141506	143021	-	XP_003647290.1		XM_003647242.1	hypothetical protein		11470984	Ecym_6075	1443	480	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	143321	147121	-						11472188	Ecym_6076	3801		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	143321	147121	-	XM_003647243.1		XP_003647291.1	hypothetical protein		11472188	Ecym_6076	3801	3801	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	143321	147121	-	XP_003647291.1		XM_003647243.1	hypothetical protein		11472188	Ecym_6076	3801	1266	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	147377	148315	+						11468863	Ecym_6077	939		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	147377	148315	+	XM_003647244.1		XP_003647292.1	hypothetical protein		11468863	Ecym_6077	939	939	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	147377	148315	+	XP_003647292.1		XM_003647244.1	hypothetical protein		11468863	Ecym_6077	939	312	
gene	other	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	148388	151679	-						11470985	Ecym_6078	3292		partial
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	152096	153127	+						11472189	Ecym_6079	1032		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	152096	153127	+	XM_003647245.1		XP_003647293.1	hypothetical protein		11472189	Ecym_6079	1032	1032	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	152096	153127	+	XP_003647293.1		XM_003647245.1	hypothetical protein		11472189	Ecym_6079	1032	343	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	153290	155863	-						11468864	Ecym_6080	2574		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	153290	155863	-	XM_003647246.1		XP_003647294.1	hypothetical protein		11468864	Ecym_6080	2574	2574	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	153290	155863	-	XP_003647294.1		XM_003647246.1	hypothetical protein		11468864	Ecym_6080	2574	857	
gene	other	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	156472	159593	-						11468865	Ecym_6081	3122		partial
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	160165	160524	-						11468866	Ecym_6082	360		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	160165	160524	-	XM_003647247.1		XP_003647295.1	hypothetical protein		11468866	Ecym_6082	360	360	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	160165	160524	-	XP_003647295.1		XM_003647247.1	hypothetical protein		11468866	Ecym_6082	360	119	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	161008	161340	-						11470986	Ecym_6083	333		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	161008	161340	-	XM_003647248.1		XP_003647296.1	hypothetical protein		11470986	Ecym_6083	333	333	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	161008	161340	-	XP_003647296.1		XM_003647248.1	hypothetical protein		11470986	Ecym_6083	333	110	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	165203	165817	+						11468867	Ecym_6084	615		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	165203	165817	+	XM_003647249.1		XP_003647297.1	hypothetical protein		11468867	Ecym_6084	615	615	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	165203	165817	+	XP_003647297.1		XM_003647249.1	hypothetical protein		11468867	Ecym_6084	615	204	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	167019	168791	+						11468868	Ecym_6085	1773		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	167019	168791	+	XM_003647250.1		XP_003647298.1	hypothetical protein		11468868	Ecym_6085	1773	1773	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	167019	168791	+	XP_003647298.1		XM_003647250.1	hypothetical protein		11468868	Ecym_6085	1773	590	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	169938	171872	-						11472190	Ecym_6086	1935		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	169938	171872	-	XM_003647251.1		XP_003647299.1	hypothetical protein		11472190	Ecym_6086	1935	1935	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	169938	171872	-	XP_003647299.1		XM_003647251.1	hypothetical protein		11472190	Ecym_6086	1935	644	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	172550	173809	+						11468869	Ecym_6087	1260		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	172550	173809	+	XM_003647252.1		XP_003647300.1	hypothetical protein		11468869	Ecym_6087	1260	1260	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	172550	173809	+	XP_003647300.1		XM_003647252.1	hypothetical protein		11468869	Ecym_6087	1260	419	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	174352	175341	+						11468870	Ecym_6088	990		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	174352	175341	+	XM_003647253.1		XP_003647301.1	hypothetical protein		11468870	Ecym_6088	990	990	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	174352	175341	+	XP_003647301.1		XM_003647253.1	hypothetical protein		11468870	Ecym_6088	990	329	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	175618	176334	-						11468871	Ecym_6089	717		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	175618	176334	-	XM_003647254.1		XP_003647302.1	hypothetical protein		11468871	Ecym_6089	717	717	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	175618	176334	-	XP_003647302.1		XM_003647254.1	hypothetical protein		11468871	Ecym_6089	717	238	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	176818	177459	+						11470987	Ecym_6090	642		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	176818	177459	+	XM_003647255.1		XP_003647303.1	hypothetical protein		11470987	Ecym_6090	642	642	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	176818	177459	+	XP_003647303.1		XM_003647255.1	hypothetical protein		11470987	Ecym_6090	642	213	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	177769	178275	+						11472191	Ecym_6091	507		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	177769	178275	+	XM_003647256.1		XP_003647304.1	hypothetical protein		11472191	Ecym_6091	507	507	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	177769	178275	+	XP_003647304.1		XM_003647256.1	hypothetical protein		11472191	Ecym_6091	507	168	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	178965	180299	+						11468872	Ecym_6092	1335		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	178965	180299	+	XM_003647257.1		XP_003647305.1	hypothetical protein		11468872	Ecym_6092	1335	1335	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	178965	180299	+	XP_003647305.1		XM_003647257.1	hypothetical protein		11468872	Ecym_6092	1335	444	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	180421	180675	-						11470988	Ecym_6093	255		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	180421	180675	-	XM_003647258.1		XP_003647306.1	hypothetical protein		11470988	Ecym_6093	255	255	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	180421	180675	-	XP_003647306.1		XM_003647258.1	hypothetical protein		11470988	Ecym_6093	255	84	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	180796	181425	+						11472192	Ecym_6094	630		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	180796	181425	+	XM_003647259.1		XP_003647307.1	hypothetical protein		11472192	Ecym_6094	630	630	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	180796	181425	+	XP_003647307.1		XM_003647259.1	hypothetical protein		11472192	Ecym_6094	630	209	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	181530	181931	-						11468873	Ecym_6095	402		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	181530	181931	-	XM_003647260.1		XP_003647308.1	hypothetical protein		11468873	Ecym_6095	402	402	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	181530	181931	-	XP_003647308.1		XM_003647260.1	hypothetical protein		11468873	Ecym_6095	402	133	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	182166	182498	+						11470989	Ecym_6096	333		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	182166	182498	+	XM_003647261.1		XP_003647309.1	hypothetical protein		11470989	Ecym_6096	333	333	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	182166	182498	+	XP_003647309.1		XM_003647261.1	hypothetical protein		11470989	Ecym_6096	333	110	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	182675	184777	-						11468874	Ecym_6097	2103		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	182675	184777	-	XM_003647262.1		XP_003647310.1	hypothetical protein		11468874	Ecym_6097	2103	2103	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	182675	184777	-	XP_003647310.1		XM_003647262.1	hypothetical protein		11468874	Ecym_6097	2103	700	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	185368	186529	+						11472193	Ecym_6098	1162		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	185368	186529	+	XM_003647263.1		XP_003647311.1	hypothetical protein		11472193	Ecym_6098	957	957	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	185368	186529	+	XP_003647311.1		XM_003647263.1	hypothetical protein		11472193	Ecym_6098	957	318	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	186647	188968	-						11468875	Ecym_6099	2322		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	186647	188968	-	XM_003647264.1		XP_003647312.1	hypothetical protein		11468875	Ecym_6099	2322	2322	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	186647	188968	-	XP_003647312.1		XM_003647264.1	hypothetical protein		11468875	Ecym_6099	2322	773	
gene	other	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	189207	190640	-						11468876	Ecym_6100	1434		partial
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	190812	191729	+						11472194	Ecym_6101	918		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	190812	191729	+	XM_003647265.1		XP_003647313.1	hypothetical protein		11472194	Ecym_6101	918	918	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	190812	191729	+	XP_003647313.1		XM_003647265.1	hypothetical protein		11472194	Ecym_6101	918	305	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	191735	193018	-						11468877	Ecym_6102	1284		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	191735	193018	-	XM_003647266.1		XP_003647314.1	hypothetical protein		11468877	Ecym_6102	1284	1284	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	191735	193018	-	XP_003647314.1		XM_003647266.1	hypothetical protein		11468877	Ecym_6102	1284	427	
gene	other	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	193226	193562	+						11470990	Ecym_6103	337		partial
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	193841	195085	+						11472195	Ecym_6104	1245		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	193841	195085	+	XM_003647267.1		XP_003647315.1	hypothetical protein		11472195	Ecym_6104	1245	1245	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	193841	195085	+	XP_003647315.1		XM_003647267.1	hypothetical protein		11472195	Ecym_6104	1245	414	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	195284	196138	-						11470991	Ecym_6105	855		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	195284	196138	-	XM_003647268.1		XP_003647316.1	hypothetical protein		11470991	Ecym_6105	855	855	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	195284	196138	-	XP_003647316.1		XM_003647268.1	hypothetical protein		11470991	Ecym_6105	855	284	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	196896	200657	-						11468878	Ecym_6106	3762		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	196896	200657	-	XM_003647269.1		XP_003647317.1	hypothetical protein		11468878	Ecym_6106	3762	3762	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	196896	200657	-	XP_003647317.1		XM_003647269.1	hypothetical protein		11468878	Ecym_6106	3762	1253	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	6	NC_016454.1	201133	203202	-						11468879	Ecym_6107	2070		partial
