# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1152005	1154503	+						14540750	CORT_0E05140	2499		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1152005	1154503	+	XM_003870180.1		XP_003870229.1	hypothetical protein		14540750	CORT_0E05140	2499	2499	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1152005	1154503	+	XP_003870229.1		XM_003870180.1	hypothetical protein		14540750	CORT_0E05140	2499	832	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1155204	1155770	+						14540751	CORT_0E05150	567		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1155204	1155770	+	XM_003870181.1		XP_003870230.1	hypothetical protein		14540751	CORT_0E05150	567	567	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1155204	1155770	+	XP_003870230.1		XM_003870181.1	hypothetical protein		14540751	CORT_0E05150	567	188	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1155835	1156413	-						14540752	CORT_0E05160	579		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1155835	1156413	-	XM_003870182.1		XP_003870231.1	Ham1 deoxyribonucleoside triphosphate pyrophosphohydrolase		14540752	CORT_0E05160	579	579	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1155835	1156413	-	XP_003870231.1		XM_003870182.1	Ham1 deoxyribonucleoside triphosphate pyrophosphohydrolase		14540752	CORT_0E05160	579	192	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1156635	1157063	-						14540753	CORT_0E05170	429		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1156635	1157063	-	XM_003870183.1		XP_003870232.1	hypothetical protein		14540753	CORT_0E05170	429	429	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1156635	1157063	-	XP_003870232.1		XM_003870183.1	hypothetical protein		14540753	CORT_0E05170	429	142	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1157238	1158236	-						14540754	CORT_0E05180	999		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1157238	1158236	-	XM_003870184.1		XP_003870233.1	thiamine pyrophosphokinase		14540754	CORT_0E05180	999	999	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1157238	1158236	-	XP_003870233.1		XM_003870184.1	thiamine pyrophosphokinase		14540754	CORT_0E05180	999	332	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1158306	1158875	+						14540755	CORT_0E05190	570		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1158306	1158875	+	XM_003870185.1		XP_003870234.1	hypothetical protein		14540755	CORT_0E05190	570	570	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1158306	1158875	+	XP_003870234.1		XM_003870185.1	hypothetical protein		14540755	CORT_0E05190	570	189	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1159128	1161377	+						14540756	CORT_0E05200	2250		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1159128	1161377	+	XM_003870186.1		XP_003870235.1	Bud7 protein		14540756	CORT_0E05200	2250	2250	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1159128	1161377	+	XP_003870235.1		XM_003870186.1	Bud7 protein		14540756	CORT_0E05200	2250	749	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1161983	1162572	-						14540757	CORT_0E05210	590		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1161983	1162572	-	XM_003870187.1		XP_003870236.1	hypothetical protein		14540757	CORT_0E05210	498	498	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1161983	1162572	-	XP_003870236.1		XM_003870187.1	hypothetical protein		14540757	CORT_0E05210	498	165	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1162974	1163675	-						14540758	CORT_0E05220	702		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1162974	1163675	-	XM_003870188.1		XP_003870237.1	Guk1 guanylate kinase		14540758	CORT_0E05220	702	702	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1162974	1163675	-	XP_003870237.1		XM_003870188.1	Guk1 guanylate kinase		14540758	CORT_0E05220	702	233	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1164365	1167241	+						14540759	CORT_0E05230	2877		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1164365	1167241	+	XM_003870189.1		XP_003870238.1	Mtr10 importin		14540759	CORT_0E05230	2877	2877	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1164365	1167241	+	XP_003870238.1		XM_003870189.1	Mtr10 importin		14540759	CORT_0E05230	2877	958	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1168912	1169196	+						14540760	CORT_0E05240	285		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1168912	1169196	+	XM_003870190.1		XP_003870239.1	hypothetical protein		14540760	CORT_0E05240	285	285	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1168912	1169196	+	XP_003870239.1		XM_003870190.1	hypothetical protein		14540760	CORT_0E05240	285	94	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1169763	1174415	-						14540761	CORT_0E05250	4653		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1169763	1174415	-	XM_003870191.1		XP_003870240.1	hypothetical protein		14540761	CORT_0E05250	4653	4653	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1169763	1174415	-	XP_003870240.1		XM_003870191.1	hypothetical protein		14540761	CORT_0E05250	4653	1550	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1175258	1178542	-						14540762	CORT_0E05260	3285		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1175258	1178542	-	XM_003870192.1		XP_003870241.1	Ccc2 copper-transporting P-type ATPase of Golgi		14540762	CORT_0E05260	3285	3285	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1175258	1178542	-	XP_003870241.1		XM_003870192.1	Ccc2 copper-transporting P-type ATPase of Golgi		14540762	CORT_0E05260	3285	1094	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1179731	1180657	+						14540763	CORT_0E05270	927		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1179731	1180657	+	XM_003870193.1		XP_003870242.1	hypothetical protein		14540763	CORT_0E05270	927	927	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1179731	1180657	+	XP_003870242.1		XM_003870193.1	hypothetical protein		14540763	CORT_0E05270	927	308	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1180751	1182778	-						14540764	CORT_0E05280	2028		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1180751	1182778	-	XM_003870194.1		XP_003870243.1	hypothetical protein		14540764	CORT_0E05280	2028	2028	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1180751	1182778	-	XP_003870243.1		XM_003870194.1	hypothetical protein		14540764	CORT_0E05280	2028	675	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1182998	1186243	+						14540765	CORT_0E05290	3246		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1182998	1186243	+	XM_003870195.1		XP_003870244.1	hypothetical protein		14540765	CORT_0E05290	3246	3246	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1182998	1186243	+	XP_003870244.1		XM_003870195.1	hypothetical protein		14540765	CORT_0E05290	3246	1081	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1186405	1186953	-						14540766	CORT_0E05300	549		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1186405	1186953	-	XM_003870196.1		XP_003870245.1	hypothetical protein		14540766	CORT_0E05300	549	549	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1186405	1186953	-	XP_003870245.1		XM_003870196.1	hypothetical protein		14540766	CORT_0E05300	549	182	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1187191	1187697	+						14540767	CORT_0E05310	507		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1187191	1187697	+	XM_003870197.1		XP_003870246.1	Ypt35 protein		14540767	CORT_0E05310	507	507	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1187191	1187697	+	XP_003870246.1		XM_003870197.1	Ypt35 protein		14540767	CORT_0E05310	507	168	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1188407	1189369	+						14540768	CORT_0E05320	963		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1188407	1189369	+	XM_003870198.1		XP_003870247.1	Trr1 thioredoxin reductase		14540768	CORT_0E05320	963	963	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1188407	1189369	+	XP_003870247.1		XM_003870198.1	Trr1 thioredoxin reductase		14540768	CORT_0E05320	963	320	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1189527	1190483	-						14540769	CORT_0E05330	957		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1189527	1190483	-	XM_003870199.1		XP_003870248.1	hypothetical protein		14540769	CORT_0E05330	957	957	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1189527	1190483	-	XP_003870248.1		XM_003870199.1	hypothetical protein		14540769	CORT_0E05330	957	318	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1191182	1192024	+						14540770	CORT_0E05340	843		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1191182	1192024	+	XM_003870200.1		XP_003870249.1	Pep12 protein		14540770	CORT_0E05340	843	843	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1191182	1192024	+	XP_003870249.1		XM_003870200.1	Pep12 protein		14540770	CORT_0E05340	843	280	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1192067	1193224	-						14540771	CORT_0E05350	1158		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1192067	1193224	-	XM_003870201.1		XP_003870250.1	Cia1 protein		14540771	CORT_0E05350	1158	1158	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1192067	1193224	-	XP_003870250.1		XM_003870201.1	Cia1 protein		14540771	CORT_0E05350	1158	385	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1193359	1194966	+						14540772	CORT_0E05360	1608		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1193359	1194966	+	XM_003870202.1		XP_003870251.1	Cyc2 protein		14540772	CORT_0E05360	1608	1608	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1193359	1194966	+	XP_003870251.1		XM_003870202.1	Cyc2 protein		14540772	CORT_0E05360	1608	535	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1194997	1198008	-						14540773	CORT_0E05370	3012		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1194997	1198008	-	XM_003870203.1		XP_003870252.1	hypothetical protein		14540773	CORT_0E05370	3012	3012	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1194997	1198008	-	XP_003870252.1		XM_003870203.1	hypothetical protein		14540773	CORT_0E05370	3012	1003	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1198546	1199733	+						14540774	CORT_0E05380	1188		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1198546	1199733	+	XM_003870204.1		XP_003870253.1	Pfa5 protein		14540774	CORT_0E05380	1188	1188	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1198546	1199733	+	XP_003870253.1		XM_003870204.1	Pfa5 protein		14540774	CORT_0E05380	1188	395	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1199846	1201114	+						14540775	CORT_0E05390	1269		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1199846	1201114	+	XM_003870205.1		XP_003870254.1	Rba50 protein		14540775	CORT_0E05390	1269	1269	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1199846	1201114	+	XP_003870254.1		XM_003870205.1	Rba50 protein		14540775	CORT_0E05390	1269	422	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1202022	1204679	+						14540776	CORT_0E05400	2658		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1202022	1204679	+	XM_003870206.1		XP_003870255.1	hypothetical protein		14540776	CORT_0E05400	2658	2658	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1202022	1204679	+	XP_003870255.1		XM_003870206.1	hypothetical protein		14540776	CORT_0E05400	2658	885	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1204773	1206908	-						14540777	CORT_0E05410	2136		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1204773	1206908	-	XM_003870207.1		XP_003870256.1	Sef2 zinc cluster protein		14540777	CORT_0E05410	2136	2136	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1204773	1206908	-	XP_003870256.1		XM_003870207.1	Sef2 zinc cluster protein		14540777	CORT_0E05410	2136	711	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1208960	1209757	+						14540778	CORT_0E05420	798		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1208960	1209757	+	XM_003870208.1		XP_003870257.1	Snm1 protein		14540778	CORT_0E05420	798	798	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1208960	1209757	+	XP_003870257.1		XM_003870208.1	Snm1 protein		14540778	CORT_0E05420	798	265	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1209859	1211859	-						14540779	CORT_0E05430	2001		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1209859	1211859	-	XM_003870209.1		XP_003870258.1	Pex29 protein		14540779	CORT_0E05430	2001	2001	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1209859	1211859	-	XP_003870258.1		XM_003870209.1	Pex29 protein		14540779	CORT_0E05430	2001	666	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1212397	1213953	-						14540780	CORT_0E05440	1557		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1212397	1213953	-	XM_003870210.1		XP_003870259.1	Hst3 histone H3 K56 (H3K56) deacetylase		14540780	CORT_0E05440	1557	1557	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1212397	1213953	-	XP_003870259.1		XM_003870210.1	Hst3 histone H3 K56 (H3K56) deacetylase		14540780	CORT_0E05440	1557	518	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1214489	1216513	-						14540781	CORT_0E05450	2025		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1214489	1216513	-	XM_003870211.1		XP_003870260.1	Snf1 protein		14540781	CORT_0E05450	2025	2025	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1214489	1216513	-	XP_003870260.1		XM_003870211.1	Snf1 protein		14540781	CORT_0E05450	2025	674	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1218172	1219416	+						14540782	CORT_0E05460	1245		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1218172	1219416	+	XM_003870212.1		XP_003870261.1	hypothetical protein		14540782	CORT_0E05460	1245	1245	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1218172	1219416	+	XP_003870261.1		XM_003870212.1	hypothetical protein		14540782	CORT_0E05460	1245	414	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1219574	1220338	+						14540783	CORT_0E05470	765		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1219574	1220338	+	XM_003870213.1		XP_003870262.1	Cat5 protein		14540783	CORT_0E05470	765	765	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1219574	1220338	+	XP_003870262.1		XM_003870213.1	Cat5 protein		14540783	CORT_0E05470	765	254	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1220434	1221504	-						14540784	CORT_0E05480	1071		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1220434	1221504	-	XM_003870214.1		XP_003870263.1	Tex1 protein		14540784	CORT_0E05480	1071	1071	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1220434	1221504	-	XP_003870263.1		XM_003870214.1	Tex1 protein		14540784	CORT_0E05480	1071	356	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1221712	1222947	+						14540785	CORT_0E05490	1236		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1221712	1222947	+	XM_003870215.1		XP_003870264.1	Erv46 protein		14540785	CORT_0E05490	1236	1236	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1221712	1222947	+	XP_003870264.1		XM_003870215.1	Erv46 protein		14540785	CORT_0E05490	1236	411	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1223115	1223993	-						14540786	CORT_0E05500	879		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1223115	1223993	-	XM_003870216.1		XP_003870265.1	Mrpl17 protein		14540786	CORT_0E05500	879	879	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1223115	1223993	-	XP_003870265.1		XM_003870216.1	Mrpl17 protein		14540786	CORT_0E05500	879	292	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1224574	1226628	+						14540787	CORT_0E05510	2055		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1224574	1226628	+	XM_003870217.1		XP_003870266.1	RNA-binding protein		14540787	CORT_0E05510	2055	2055	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1224574	1226628	+	XP_003870266.1		XM_003870217.1	RNA-binding protein		14540787	CORT_0E05510	2055	684	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1226833	1227897	+						14540788	CORT_0E05520	1065		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1226833	1227897	+	XM_003870218.1		XP_003870267.1	hypothetical protein		14540788	CORT_0E05520	1065	1065	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1226833	1227897	+	XP_003870267.1		XM_003870218.1	hypothetical protein		14540788	CORT_0E05520	1065	354	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1228128	1230644	+						14540789	CORT_0E05530	2517		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1228128	1230644	+	XM_003870219.1		XP_003870268.1	Fol1 dihydroneopterin aldolase (dihydro-6-hydroxymethylpterin pyrophosphokinase)		14540789	CORT_0E05530	2517	2517	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1228128	1230644	+	XP_003870268.1		XM_003870219.1	Fol1 dihydroneopterin aldolase (dihydro-6-hydroxymethylpterin pyrophosphokinase)		14540789	CORT_0E05530	2517	838	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1230682	1232493	-						14540790	CORT_0E05540	1812		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1230682	1232493	-	XM_003870220.1		XP_003870269.1	Msb3 protein		14540790	CORT_0E05540	1812	1812	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1230682	1232493	-	XP_003870269.1		XM_003870220.1	Msb3 protein		14540790	CORT_0E05540	1812	603	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1233060	1234736	+						14540791	CORT_0E05550	1677		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1233060	1234736	+	XM_003870221.1		XP_003870270.1	Rim21 protein		14540791	CORT_0E05550	1677	1677	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1233060	1234736	+	XP_003870270.1		XM_003870221.1	Rim21 protein		14540791	CORT_0E05550	1677	558	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1234767	1236524	-						14540792	CORT_0E05560	1758		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1234767	1236524	-	XM_003870222.1		XP_003870271.1	Rib2 protein		14540792	CORT_0E05560	1758	1758	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1234767	1236524	-	XP_003870271.1		XM_003870222.1	Rib2 protein		14540792	CORT_0E05560	1758	585	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1236686	1238203	-						14540793	CORT_0E05570	1518		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1236686	1238203	-	XM_003870223.1		XP_003870272.1	Prp9 protein		14540793	CORT_0E05570	1518	1518	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1236686	1238203	-	XP_003870272.1		XM_003870223.1	Prp9 protein		14540793	CORT_0E05570	1518	505	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1238351	1239748	+						14540794	CORT_0E05580	1398		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1238351	1239748	+	XM_003870224.1		XP_003870273.1	Inp54 protein		14540794	CORT_0E05580	1398	1398	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1238351	1239748	+	XP_003870273.1		XM_003870224.1	Inp54 protein		14540794	CORT_0E05580	1398	465	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1240080	1240613	-						14540795	CORT_0E05590	534		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1240080	1240613	-	XM_003870225.1		XP_003870274.1	Gis2 transcription factor		14540795	CORT_0E05590	534	534	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1240080	1240613	-	XP_003870274.1		XM_003870225.1	Gis2 transcription factor		14540795	CORT_0E05590	534	177	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1240953	1241117	+						14540796	CORT_0E05600	165		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1240953	1241117	+	XM_003870226.1		XP_003870275.1	Nce101 protein		14540796	CORT_0E05600	165	165	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1240953	1241117	+	XP_003870275.1		XM_003870226.1	Nce101 protein		14540796	CORT_0E05600	165	54	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1241145	1241840	-						14540797	CORT_0E05610	696		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1241145	1241840	-	XM_003870227.1		XP_003870276.1	hypothetical protein		14540797	CORT_0E05610	696	696	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1241145	1241840	-	XP_003870276.1		XM_003870227.1	hypothetical protein		14540797	CORT_0E05610	696	231	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1241935	1242567	+						14540798	CORT_0E05620	633		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1241935	1242567	+	XM_003870228.1		XP_003870277.1	hypothetical protein		14540798	CORT_0E05620	633	633	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1241935	1242567	+	XP_003870277.1		XM_003870228.1	hypothetical protein		14540798	CORT_0E05620	633	210	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1242614	1244926	-						14540799	CORT_0E05630	2313		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1242614	1244926	-	XM_003870229.1		XP_003870278.1	Nat1 protein		14540799	CORT_0E05630	2313	2313	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1242614	1244926	-	XP_003870278.1		XM_003870229.1	Nat1 protein		14540799	CORT_0E05630	2313	770	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1245535	1248120	+						14540800	CORT_0E05640	2586		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1245535	1248120	+	XM_003870230.1		XP_003870279.1	Znc1 transcription factor		14540800	CORT_0E05640	2586	2586	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1245535	1248120	+	XP_003870279.1		XM_003870230.1	Znc1 transcription factor		14540800	CORT_0E05640	2586	861	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1248802	1251726	+						14540801	CORT_0E05650	2925		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	5	NC_018298.1	1248802	1251726	+	XM_003870231.1		XP_003870280.1	Tac1 transcriptional activator of drug-responsive genes		14540801	CORT_0E05650	2925	2925	partial
