# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	960356	960889	-	XM_002420013.1		XP_002420058.1	frataxin, mitochondrial precursor, putative		8047894	CD36_44010	534	534	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	960356	960889	-	XP_002420058.1		XM_002420013.1	frataxin, mitochondrial precursor, putative		8047894	CD36_44010	534	177	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	961215	961733	+						8047895	CD36_44020	519		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	961215	961733	+	XM_002420014.1		XP_002420059.1	conserved hypothetical protein		8047895	CD36_44020	519	519	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	961215	961733	+	XP_002420059.1		XM_002420014.1	conserved hypothetical protein		8047895	CD36_44020	519	172	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	962083	963882	+						8047896	CD36_44030	1800		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	962083	963882	+	XM_002420015.1		XP_002420060.1	cytochrome P450 protein, putative		8047896	CD36_44030	1800	1800	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	962083	963882	+	XP_002420060.1		XM_002420015.1	cytochrome P450 protein, putative		8047896	CD36_44030	1800	599	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	964085	966412	-						8047897	CD36_44040	2328		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	964085	966412	-	XM_002420016.1		XP_002420061.1	conserved hypothetical protein		8047897	CD36_44040	2328	2328	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	964085	966412	-	XP_002420061.1		XM_002420016.1	conserved hypothetical protein		8047897	CD36_44040	2328	775	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	970159	971214	+						8047898	CD36_44070	1056		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	970159	971214	+	XM_002420017.1		XP_002420062.1	60S ribosomal protein L22		8047898	CD36_44070	378	378	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	970159	971214	+	XP_002420062.1		XM_002420017.1	60S ribosomal protein L22		8047898	CD36_44070	378	125	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	977818	979887	-						8047899	CD36_44080	2070		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	977818	979887	-	XM_002420018.1		XP_002420063.1	homoaconitase, mitochondrial precursor, putative		8047899	CD36_44080	2070	2070	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	977818	979887	-	XP_002420063.1		XM_002420018.1	homoaconitase, mitochondrial precursor, putative		8047899	CD36_44080	2070	689	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	981139	981588	-						8047900	CD36_44090	450		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	981139	981588	-	XM_002420019.1		XP_002420064.1	non-LTR retrotransposon Zorro 3 orf1-related protein, putative		8047900	CD36_44090	450	450	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	981139	981588	-	XP_002420064.1		XM_002420019.1	non-LTR retrotransposon Zorro 3 orf1-related protein, putative		8047900	CD36_44090	450	149	
gene	pseudogene	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	981628	983333	+						8047678	CD36_44100	1706		pseudo
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	984114	985637	+						8047901	CD36_44130	1524		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	984114	985637	+	XM_002420020.1		XP_002420065.1	conserved hypothetical protein		8047901	CD36_44130	1524	1524	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	984114	985637	+	XP_002420065.1		XM_002420020.1	conserved hypothetical protein		8047901	CD36_44130	1524	507	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	985909	986520	+						8047902	CD36_44140	612		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	985909	986520	+	XM_002420021.1		XP_002420066.1	mitochondrial ribosomal protein, putative		8047902	CD36_44140	612	612	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	985909	986520	+	XP_002420066.1		XM_002420021.1	mitochondrial ribosomal protein, putative		8047902	CD36_44140	612	203	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	986776	987576	+						8047903	CD36_44150	801		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	986776	987576	+	XM_002420022.1		XP_002420067.1	subunit of the Sec62/63 complex, putative		8047903	CD36_44150	801	801	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	986776	987576	+	XP_002420067.1		XM_002420022.1	subunit of the Sec62/63 complex, putative		8047903	CD36_44150	801	266	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	987703	990201	-						8047904	CD36_44160	2499		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	987703	990201	-	XM_002420023.1		XP_002420068.1	serine/threonine-protein kinase, putative		8047904	CD36_44160	2499	2499	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	987703	990201	-	XP_002420068.1		XM_002420023.1	serine/threonine-protein kinase, putative		8047904	CD36_44160	2499	832	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	991085	995293	-						8047905	CD36_44170	4209		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	991085	995293	-	XM_002420024.1		XP_002420069.1	serine/threonine-protein kinase, putative		8047905	CD36_44170	4209	4209	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	991085	995293	-	XP_002420069.1		XM_002420024.1	serine/threonine-protein kinase, putative		8047905	CD36_44170	4209	1402	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	997263	998606	+					SAP10	8047906	CD36_44180	1344		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	997263	998606	+	XM_002420025.1		XP_002420070.1	aspartyl protease, putative	SAP10	8047906	CD36_44180	1344	1344	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	997263	998606	+	XP_002420070.1		XM_002420025.1	aspartyl protease, putative	SAP10	8047906	CD36_44180	1344	447	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	999029	1000016	-					EFB1	8047618	CD36_44190	988		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	999029	1000016	-	XM_002420026.1		XP_002420071.1	translation elongation factor 1-beta (EF-1-beta), putative	EFB1	8047618	CD36_44190	633	633	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	999029	1000016	-	XP_002420071.1		XM_002420026.1	translation elongation factor 1-beta (EF-1-beta), putative	EFB1	8047618	CD36_44190	633	210	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1000419	1001171	-						8047595	CD36_44200	753		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1000419	1001171	-	XM_002420027.1		XP_002420072.1	DNA methyltransferase, putative		8047595	CD36_44200	753	753	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1000419	1001171	-	XP_002420072.1		XM_002420027.1	DNA methyltransferase, putative		8047595	CD36_44200	753	250	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1001462	1005604	+						8047907	CD36_44210	4143		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1001462	1005604	+	XM_002420028.1		XP_002420073.1	TFIIIC subunit, putative		8047907	CD36_44210	4143	4143	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1001462	1005604	+	XP_002420073.1		XM_002420028.1	TFIIIC subunit, putative		8047907	CD36_44210	4143	1380	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1005790	1006575	+						8047908	CD36_44220	786		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1005790	1006575	+	XM_002420029.1		XP_002420074.1	PinX1 orthologue, putative		8047908	CD36_44220	786	786	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1005790	1006575	+	XP_002420074.1		XM_002420029.1	PinX1 orthologue, putative		8047908	CD36_44220	786	261	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1006749	1008401	-					PHR1	8047909	CD36_44230	1653		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1006749	1008401	-	XM_002420030.1		XP_002420075.1	beta-1,3-glucanosyltransferase, putative	PHR1	8047909	CD36_44230	1653	1653	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1006749	1008401	-	XP_002420075.1		XM_002420030.1	beta-1,3-glucanosyltransferase, putative	PHR1	8047909	CD36_44230	1653	550	
gene	pseudogene	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1009483	1009703	-						8047612	CD36_44235	221		pseudo
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1010742	1011767	-						8047910	CD36_44240	1026		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1010742	1011767	-	XM_002420031.1		XP_002420076.1	metalloendopeptidase of the mitochondrial inner membrane, putative		8047910	CD36_44240	1026	1026	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1010742	1011767	-	XP_002420076.1		XM_002420031.1	metalloendopeptidase of the mitochondrial inner membrane, putative		8047910	CD36_44240	1026	341	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1012705	1013550	-						8047911	CD36_44250	846		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1012705	1013550	-	XM_002420032.1		XP_002420077.1	cell wall biogenesis protein, putative		8047911	CD36_44250	846	846	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1012705	1013550	-	XP_002420077.1		XM_002420032.1	cell wall biogenesis protein, putative		8047911	CD36_44250	846	281	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1015995	1016840	+						8047912	CD36_44260	846		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1015995	1016840	+	XM_002420033.1		XP_002420078.1	CAAX prenyl protease, putative		8047912	CD36_44260	846	846	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1015995	1016840	+	XP_002420078.1		XM_002420033.1	CAAX prenyl protease, putative		8047912	CD36_44260	846	281	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1018953	1023884	+						8047913	CD36_44270	4932		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1018953	1023884	+	XM_002420034.1		XP_002420079.1	Zds1 orthologue, putative		8047913	CD36_44270	4932	4932	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1018953	1023884	+	XP_002420079.1		XM_002420034.1	Zds1 orthologue, putative		8047913	CD36_44270	4932	1643	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1024507	1025643	+						8047914	CD36_44280	1137		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1024507	1025643	+	XM_002420035.1		XP_002420080.1	fatty acid hydroxylase, putative		8047914	CD36_44280	1137	1137	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1024507	1025643	+	XP_002420080.1		XM_002420035.1	fatty acid hydroxylase, putative		8047914	CD36_44280	1137	378	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1025948	1027126	-						8047915	CD36_44290	1179		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1025948	1027126	-	XM_002420036.1		XP_002420081.1	conserved hypothetical protein		8047915	CD36_44290	1179	1179	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1025948	1027126	-	XP_002420081.1		XM_002420036.1	conserved hypothetical protein		8047915	CD36_44290	1179	392	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1028253	1028951	+						8047916	CD36_44300	699		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1028253	1028951	+	XM_002420037.1		XP_002420082.1	hypothetical protein		8047916	CD36_44300	699	699	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1028253	1028951	+	XP_002420082.1		XM_002420037.1	hypothetical protein		8047916	CD36_44300	699	232	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1036396	1037226	-						8047917	CD36_44310	831		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1036396	1037226	-	XM_002420038.1		XP_002420083.1	conserved hypothetical protein		8047917	CD36_44310	831	831	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1036396	1037226	-	XP_002420083.1		XM_002420038.1	conserved hypothetical protein		8047917	CD36_44310	831	276	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1037764	1038480	+						8047918	CD36_44320	717		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1037764	1038480	+	XM_002420039.1		XP_002420084.1	Kin17 orthologue, putative		8047918	CD36_44320	717	717	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1037764	1038480	+	XP_002420084.1		XM_002420039.1	Kin17 orthologue, putative		8047918	CD36_44320	717	238	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1038603	1041422	-						8047919	CD36_44330	2820		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1038603	1041422	-	XM_002420040.1		XP_002420085.1	ubiquitin carboxyl-terminal hydrolase, putative		8047919	CD36_44330	2820	2820	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1038603	1041422	-	XP_002420085.1		XM_002420040.1	ubiquitin carboxyl-terminal hydrolase, putative		8047919	CD36_44330	2820	939	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1042955	1044367	-						8047920	CD36_44340	1413		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1042955	1044367	-	XM_002420041.1		XP_002420086.1	endonuclease/exonuclease/phosphatase family protein, putative		8047920	CD36_44340	1413	1413	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1042955	1044367	-	XP_002420086.1		XM_002420041.1	endonuclease/exonuclease/phosphatase family protein, putative		8047920	CD36_44340	1413	470	
gene	tRNA	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1044603	1044688	-					tRNA-Gln (TTG)	8047921	CD36_tRNA_0074	86		
tRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1044603	1044688	-				tRNA-Gln	tRNA-Gln (TTG)	8047921	CD36_tRNA_0074	86		anticodon=TTG
gene	tRNA	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1044699	1044781	-					tRNA-Gln (TTG)	8047630	CD36_tRNA_0075	83		
tRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1044699	1044781	-				tRNA-Gln	tRNA-Gln (TTG)	8047630	CD36_tRNA_0075	83		anticodon=TTG
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1045493	1047115	+						8047631	CD36_44350	1623		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1045493	1047115	+	XM_002420042.1		XP_002420087.1	HSP70-family chaperone protein, putative		8047631	CD36_44350	1623	1623	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1045493	1047115	+	XP_002420087.1		XM_002420042.1	HSP70-family chaperone protein, putative		8047631	CD36_44350	1623	540	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1047480	1049174	+						8047922	CD36_44360	1695		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1047480	1049174	+	XM_002420043.1		XP_002420088.1	GTPase-activating protein, putative		8047922	CD36_44360	1695	1695	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1047480	1049174	+	XP_002420088.1		XM_002420043.1	GTPase-activating protein, putative		8047922	CD36_44360	1695	564	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1049641	1050612	+						8047923	CD36_44370	972		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1049641	1050612	+	XM_002420044.1		XP_002420089.1	NAD-dependent methylenetetrahydrofolate dehydrogenase, putative		8047923	CD36_44370	972	972	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1049641	1050612	+	XP_002420089.1		XM_002420044.1	NAD-dependent methylenetetrahydrofolate dehydrogenase, putative		8047923	CD36_44370	972	323	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1050990	1053197	+						8047924	CD36_44380	2208		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1050990	1053197	+	XM_002420045.1		XP_002420090.1	Myb-like DNA-binding protein, putative		8047924	CD36_44380	2208	2208	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1050990	1053197	+	XP_002420090.1		XM_002420045.1	Myb-like DNA-binding protein, putative		8047924	CD36_44380	2208	735	
gene	tRNA	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1053414	1053508	+					tRNA-Ile (AAT)	8047925	CD36_tRNA_0076	95		
tRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1053414	1053508	+				tRNA-Ile	tRNA-Ile (AAT)	8047925	CD36_tRNA_0076	95		anticodon=AAT
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1054022	1055536	+						8047637	CD36_44390	1515		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1054022	1055536	+	XM_002420046.1		XP_002420091.1	conserved hypothetical protein		8047637	CD36_44390	1515	1515	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1054022	1055536	+	XP_002420091.1		XM_002420046.1	conserved hypothetical protein		8047637	CD36_44390	1515	504	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1055742	1056515	-						8047926	CD36_44400	774		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1055742	1056515	-	XM_002420047.1		XP_002420092.1	conserved hypothetical protein		8047926	CD36_44400	774	774	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1055742	1056515	-	XP_002420092.1		XM_002420047.1	conserved hypothetical protein		8047926	CD36_44400	774	257	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1056998	1058770	-						8047927	CD36_44410	1773		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1056998	1058770	-	XM_002420048.1		XP_002420093.1	alpha-1,2-mannosyltransferase, putative		8047927	CD36_44410	1773	1773	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1056998	1058770	-	XP_002420093.1		XM_002420048.1	alpha-1,2-mannosyltransferase, putative		8047927	CD36_44410	1773	590	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1060807	1063326	+					PMT6	8047928	CD36_44420	2520		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1060807	1063326	+	XM_002420049.1		XP_002420094.1	dolichyl-phosphate-mannose-protein mannosyltransferase, putative	PMT6	8047928	CD36_44420	2520	2520	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1060807	1063326	+	XP_002420094.1		XM_002420049.1	dolichyl-phosphate-mannose-protein mannosyltransferase, putative	PMT6	8047928	CD36_44420	2520	839	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1066123	1068687	+						8047613	CD36_44430	2565		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1066123	1068687	+	XM_002420050.1		XP_002420095.1	conserved hypothetical protein		8047613	CD36_44430	2565	2565	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1066123	1068687	+	XP_002420095.1		XM_002420050.1	conserved hypothetical protein		8047613	CD36_44430	2565	854	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1071892	1072956	+						8047929	CD36_44440	1065		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1071892	1072956	+	XM_002420051.1		XP_002420096.1	endoplasmic reticulum membrane protein, putative		8047929	CD36_44440	1065	1065	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1071892	1072956	+	XP_002420096.1		XM_002420051.1	endoplasmic reticulum membrane protein, putative		8047929	CD36_44440	1065	354	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1073448	1074395	-						8047930	CD36_44450	948		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1073448	1074395	-	XM_002420052.1		XP_002420097.1	tRNA (guanine-N(7)-)-methyltransferase subunit, putative		8047930	CD36_44450	948	948	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1073448	1074395	-	XP_002420097.1		XM_002420052.1	tRNA (guanine-N(7)-)-methyltransferase subunit, putative		8047930	CD36_44450	948	315	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1074811	1075584	-						8047931	CD36_44460	774		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1074811	1075584	-	XM_002420053.1		XP_002420098.1	mitochondrial 54S ribosomal protein YmL11		8047931	CD36_44460	774	774	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1074811	1075584	-	XP_002420098.1		XM_002420053.1	mitochondrial 54S ribosomal protein YmL11		8047931	CD36_44460	774	257	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1076055	1077890	+						8047932	CD36_44470	1836		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1076055	1077890	+	XM_002420054.1		XP_002420099.1	RNAse III, putative		8047932	CD36_44470	1836	1836	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1076055	1077890	+	XP_002420099.1		XM_002420054.1	RNAse III, putative		8047932	CD36_44470	1836	611	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1078188	1079729	-						8047933	CD36_44480	1542		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1078188	1079729	-	XM_002420055.1		XP_002420100.1	general amino acid permease, putative		8047933	CD36_44480	1542	1542	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1078188	1079729	-	XP_002420100.1		XM_002420055.1	general amino acid permease, putative		8047933	CD36_44480	1542	513	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1080665	1082755	-					SUR1 (CSR1, ZAP1)	8047934	CD36_44490	2091		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1080665	1082755	-	XM_002420056.1		XP_002420101.1	zinc finger-containing transcription factor, putative	SUR1 (CSR1, ZAP1)	8047934	CD36_44490	2091	2091	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1080665	1082755	-	XP_002420101.1		XM_002420056.1	zinc finger-containing transcription factor, putative	SUR1 (CSR1, ZAP1)	8047934	CD36_44490	2091	696	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1086517	1087767	+						8047622	CD36_44500	1251		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1086517	1087767	+	XM_002420057.1		XP_002420102.1	conserved hypothetical protein		8047622	CD36_44500	1251	1251	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1086517	1087767	+	XP_002420102.1		XM_002420057.1	conserved hypothetical protein		8047622	CD36_44500	1251	416	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1088052	1090379	-						8047935	CD36_44510	2328		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1088052	1090379	-	XM_002420058.1		XP_002420103.1	topoisomerase II-associated deadenylation-dependent mRNA-decapping factor, putative		8047935	CD36_44510	2328	2328	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1088052	1090379	-	XP_002420103.1		XM_002420058.1	topoisomerase II-associated deadenylation-dependent mRNA-decapping factor, putative		8047935	CD36_44510	2328	775	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1091144	1092091	+						8047936	CD36_44520	948		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1091144	1092091	+	XM_002420059.1		XP_002420104.1	L-asparaginase, putative		8047936	CD36_44520	948	948	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1091144	1092091	+	XP_002420104.1		XM_002420059.1	L-asparaginase, putative		8047936	CD36_44520	948	315	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1092278	1092745	-						8047937	CD36_44530	468		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1092278	1092745	-	XM_002420060.1		XP_002420105.1	60S ribosomal protein L24		8047937	CD36_44530	468	468	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1092278	1092745	-	XP_002420105.1		XM_002420060.1	60S ribosomal protein L24		8047937	CD36_44530	468	155	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	4	NC_012863.1	1093046	1094048	+						8047938	CD36_44540	1003		partial
