# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1346668	1347891	-	NP_986049.1		NM_212185.1	AFR502Cp		4622328	AGOS_AFR502C	1224	407	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1348056	1348586	+						4622329	AGOS_AFR503W	531		partial;old_locus_tag=AFR503W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1348056	1348586	+	NM_212186.2		NP_986050.2	AFR503Wp		4622329	AGOS_AFR503W	531	531	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1348056	1348586	+	NP_986050.2		NM_212186.2	AFR503Wp		4622329	AGOS_AFR503W	531	176	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1348667	1349608	+						4622330	AGOS_AFR504W	942		partial;old_locus_tag=AFR504W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1348667	1349608	+	NM_212187.2		NP_986051.2	AFR504Wp		4622330	AGOS_AFR504W	942	942	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1348667	1349608	+	NP_986051.2		NM_212187.2	AFR504Wp		4622330	AGOS_AFR504W	942	313	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1349670	1349930	-						4622331	AGOS_AFR505C	261		partial;old_locus_tag=AFR505C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1349670	1349930	-	NM_212188.1		NP_986052.1	AFR505Cp		4622331	AGOS_AFR505C	261	261	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1349670	1349930	-	NP_986052.1		NM_212188.1	AFR505Cp		4622331	AGOS_AFR505C	261	86	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1350189	1351076	-						4622332	AGOS_AFR506C	888		partial;old_locus_tag=AFR506C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1350189	1351076	-	NM_212189.1		NP_986053.1	AFR506Cp		4622332	AGOS_AFR506C	888	888	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1350189	1351076	-	NP_986053.1		NM_212189.1	AFR506Cp		4622332	AGOS_AFR506C	888	295	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1351574	1352998	+						4622333	AGOS_AFR507W	1425		partial;old_locus_tag=AFR507W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1351574	1352998	+	NM_212190.1		NP_986054.1	AFR507Wp		4622333	AGOS_AFR507W	1425	1425	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1351574	1352998	+	NP_986054.1		NM_212190.1	AFR507Wp		4622333	AGOS_AFR507W	1425	474	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1353121	1353624	+						4622334	AGOS_AFR508W	504		partial;old_locus_tag=AFR508W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1353121	1353624	+	NM_212191.1		NP_986055.1	AFR508Wp		4622334	AGOS_AFR508W	504	504	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1353121	1353624	+	NP_986055.1		NM_212191.1	AFR508Wp		4622334	AGOS_AFR508W	504	167	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1354038	1355318	+						4622335	AGOS_AFR509W	1281		partial;old_locus_tag=AFR509W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1354038	1355318	+	NM_212192.1		NP_986056.1	AFR509Wp		4622335	AGOS_AFR509W	1281	1281	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1354038	1355318	+	NP_986056.1		NM_212192.1	AFR509Wp		4622335	AGOS_AFR509W	1281	426	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1355496	1356011	+						4622336	AGOS_AFR510W	516		partial;old_locus_tag=AFR510W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1355496	1356011	+	NM_212193.1		NP_986057.1	AFR510Wp		4622336	AGOS_AFR510W	516	516	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1355496	1356011	+	NP_986057.1		NM_212193.1	AFR510Wp		4622336	AGOS_AFR510W	516	171	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1356099	1356379	-						4622337	AGOS_AFR511C	281		partial;old_locus_tag=AFR511C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1356099	1356379	-	NM_212194.1		NP_986058.1	AFR511Cp		4622337	AGOS_AFR511C	231	231	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1356099	1356379	-	NP_986058.1		NM_212194.1	AFR511Cp		4622337	AGOS_AFR511C	231	76	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1357575	1359065	+						4622338	AGOS_AFR512W	1491		partial;old_locus_tag=AFR512W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1357575	1359065	+	NM_212195.2		NP_986059.2	AFR512Wp		4622338	AGOS_AFR512W	1491	1491	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1357575	1359065	+	NP_986059.2		NM_212195.2	AFR512Wp		4622338	AGOS_AFR512W	1491	496	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1359328	1360734	-						4622339	AGOS_AFR513C	1407		partial;old_locus_tag=AFR513C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1359328	1360734	-	NM_212196.2		NP_986060.2	AFR513Cp		4622339	AGOS_AFR513C	1407	1407	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1359328	1360734	-	NP_986060.2		NM_212196.2	AFR513Cp		4622339	AGOS_AFR513C	1407	468	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1361012	1361614	-						4622340	AGOS_AFR514C	603		partial;old_locus_tag=AFR514C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1361012	1361614	-	NM_212197.1		NP_986061.1	AFR514Cp		4622340	AGOS_AFR514C	603	603	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1361012	1361614	-	NP_986061.1		NM_212197.1	AFR514Cp		4622340	AGOS_AFR514C	603	200	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1361754	1362326	+						4622341	AGOS_AFR515W	573		partial;old_locus_tag=AFR515W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1361754	1362326	+	NM_212198.2		NP_986062.2	AFR515Wp		4622341	AGOS_AFR515W	573	573	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1361754	1362326	+	NP_986062.2		NM_212198.2	AFR515Wp		4622341	AGOS_AFR515W	573	190	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1362528	1364027	+						4622342	AGOS_AFR516W	1500		partial;old_locus_tag=AFR516W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1362528	1364027	+	NM_212199.1		NP_986063.1	AFR516Wp		4622342	AGOS_AFR516W	1500	1500	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1362528	1364027	+	NP_986063.1		NM_212199.1	AFR516Wp		4622342	AGOS_AFR516W	1500	499	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1365228	1367910	-						4622343	AGOS_AFR517C	2683		partial;old_locus_tag=AFR517C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1365228	1367910	-	NM_212200.1		NP_986064.1	AFR517Cp		4622343	AGOS_AFR517C	2616	2616	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1365228	1367910	-	NP_986064.1		NM_212200.1	AFR517Cp		4622343	AGOS_AFR517C	2616	871	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1368329	1369639	-						4622344	AGOS_AFR518C	1311		partial;old_locus_tag=AFR518C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1368329	1369639	-	NM_212201.1		NP_986065.1	AFR518Cp		4622344	AGOS_AFR518C	1311	1311	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1368329	1369639	-	NP_986065.1		NM_212201.1	AFR518Cp		4622344	AGOS_AFR518C	1311	436	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1370284	1372749	-						4622345	AGOS_AFR519C	2466		partial;old_locus_tag=AFR519C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1370284	1372749	-	NM_212202.2		NP_986066.2	AFR519Cp		4622345	AGOS_AFR519C	2466	2466	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1370284	1372749	-	NP_986066.2		NM_212202.2	AFR519Cp		4622345	AGOS_AFR519C	2466	821	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1373339	1375567	+						4622346	AGOS_AFR520W	2229		partial;old_locus_tag=AFR520W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1373339	1375567	+	NM_212203.2		NP_986067.2	AFR520Wp		4622346	AGOS_AFR520W	2229	2229	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1373339	1375567	+	NP_986067.2		NM_212203.2	AFR520Wp		4622346	AGOS_AFR520W	2229	742	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1376082	1379168	+						4622347	AGOS_AFR521W	3087		partial;old_locus_tag=AFR521W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1376082	1379168	+	NM_212204.2		NP_986068.2	AFR521Wp		4622347	AGOS_AFR521W	3087	3087	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1376082	1379168	+	NP_986068.2		NM_212204.2	AFR521Wp		4622347	AGOS_AFR521W	3087	1028	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1379352	1380728	-						4622348	AGOS_AFR522C	1377		partial;old_locus_tag=AFR522C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1379352	1380728	-	NM_212205.2		NP_986069.1	AFR522Cp		4622348	AGOS_AFR522C	1377	1377	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1379352	1380728	-	NP_986069.1		NM_212205.2	AFR522Cp		4622348	AGOS_AFR522C	1377	458	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1381410	1381952	-						4622349	AGOS_AFR523C	543		partial;old_locus_tag=AFR523C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1381410	1381952	-	NM_212206.2		NP_986070.1	AFR523Cp		4622349	AGOS_AFR523C	543	543	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1381410	1381952	-	NP_986070.1		NM_212206.2	AFR523Cp		4622349	AGOS_AFR523C	543	180	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1382339	1383718	+						4622350	AGOS_AFR524W	1380		partial;old_locus_tag=AFR524W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1382339	1383718	+	NM_212207.1		NP_986071.1	AFR524Wp		4622350	AGOS_AFR524W	1380	1380	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1382339	1383718	+	NP_986071.1		NM_212207.1	AFR524Wp		4622350	AGOS_AFR524W	1380	459	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1383855	1385048	-						4622351	AGOS_AFR525C	1194		partial;old_locus_tag=AFR525C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1383855	1385048	-	NM_212208.2		NP_986072.1	AFR525Cp		4622351	AGOS_AFR525C	1194	1194	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1383855	1385048	-	NP_986072.1		NM_212208.2	AFR525Cp		4622351	AGOS_AFR525C	1194	397	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1385210	1385668	-						4622352	AGOS_AFR526C	459		partial;old_locus_tag=AFR526C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1385210	1385668	-	NM_212209.1		NP_986073.1	AFR526Cp		4622352	AGOS_AFR526C	459	459	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1385210	1385668	-	NP_986073.1		NM_212209.1	AFR526Cp		4622352	AGOS_AFR526C	459	152	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1385839	1386252	+						4622353	AGOS_AFR527W	414		partial;old_locus_tag=AFR527W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1385839	1386252	+	NM_212210.1		NP_986074.1	AFR527Wp		4622353	AGOS_AFR527W	414	414	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1385839	1386252	+	NP_986074.1		NM_212210.1	AFR527Wp		4622353	AGOS_AFR527W	414	137	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1386467	1388591	+						4622354	AGOS_AFR528W	2125		partial;old_locus_tag=AFR528W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1386467	1388591	+	NM_212211.2		NP_986075.2	AFR528Wp		4622354	AGOS_AFR528W	2052	2052	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1386467	1388591	+	NP_986075.2		NM_212211.2	AFR528Wp		4622354	AGOS_AFR528W	2052	683	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1389255	1390973	+						4622355	AGOS_AFR529W	1719		partial;old_locus_tag=AFR529W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1389255	1390973	+	NM_212212.1		NP_986076.1	AFR529Wp		4622355	AGOS_AFR529W	1719	1719	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1389255	1390973	+	NP_986076.1		NM_212212.1	AFR529Wp		4622355	AGOS_AFR529W	1719	572	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1391584	1392945	+						4622356	AGOS_AFR530W	1362		partial;old_locus_tag=AFR530W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1391584	1392945	+	NM_212213.2		NP_986077.2	AFR530Wp		4622356	AGOS_AFR530W	1362	1362	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1391584	1392945	+	NP_986077.2		NM_212213.2	AFR530Wp		4622356	AGOS_AFR530W	1362	453	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1393446	1394270	+						4622357	AGOS_AFR531W	825		partial;old_locus_tag=AFR531W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1393446	1394270	+	NM_212214.1		NP_986078.1	AFR531Wp		4622357	AGOS_AFR531W	825	825	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1393446	1394270	+	NP_986078.1		NM_212214.1	AFR531Wp		4622357	AGOS_AFR531W	825	274	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1394731	1395999	+						4622358	AGOS_AFR532W	1269		partial;old_locus_tag=AFR532W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1394731	1395999	+	NM_212215.1		NP_986079.1	AFR532Wp		4622358	AGOS_AFR532W	1269	1269	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1394731	1395999	+	NP_986079.1		NM_212215.1	AFR532Wp		4622358	AGOS_AFR532W	1269	422	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1396480	1396557	+						4622359	AGOS_AFR533W	78		partial;old_locus_tag=AFR533W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1396480	1396557	+	NM_212216.1		NP_986080.1	AFR533Wp		4622359	AGOS_AFR533W	78	78	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1396480	1396557	+	NP_986080.1		NM_212216.1	AFR533Wp		4622359	AGOS_AFR533W	78	25	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1396584	1397783	+						4622360	AGOS_AFR534W	1200		partial;old_locus_tag=AFR534W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1396584	1397783	+	NM_212217.1		NP_986081.1	AFR534Wp		4622360	AGOS_AFR534W	1200	1200	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1396584	1397783	+	NP_986081.1		NM_212217.1	AFR534Wp		4622360	AGOS_AFR534W	1200	399	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1397899	1399794	-						4622361	AGOS_AFR535C	1896		partial;old_locus_tag=AFR535C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1397899	1399794	-	NM_212218.2		NP_986082.2	AFR535Cp		4622361	AGOS_AFR535C	1896	1896	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1397899	1399794	-	NP_986082.2		NM_212218.2	AFR535Cp		4622361	AGOS_AFR535C	1896	631	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1400381	1404160	+						4622362	AGOS_AFR536W	3780		partial;old_locus_tag=AFR536W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1400381	1404160	+	NM_212219.2		NP_986083.2	AFR536Wp		4622362	AGOS_AFR536W	3780	3780	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1400381	1404160	+	NP_986083.2		NM_212219.2	AFR536Wp		4622362	AGOS_AFR536W	3780	1259	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1404453	1407693	+						4622363	AGOS_AFR537W	3241		partial;old_locus_tag=AFR537W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1404453	1407693	+	NM_212220.1		NP_986084.1	AFR537Wp		4622363	AGOS_AFR537W	3078	3078	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1404453	1407693	+	NP_986084.1		NM_212220.1	AFR537Wp		4622363	AGOS_AFR537W	3078	1025	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1407926	1409383	-						4622364	AGOS_AFR538C	1458		partial;old_locus_tag=AFR538C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1407926	1409383	-	NM_212221.2		NP_986085.2	AFR538Cp		4622364	AGOS_AFR538C	1458	1458	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1407926	1409383	-	NP_986085.2		NM_212221.2	AFR538Cp		4622364	AGOS_AFR538C	1458	485	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1409733	1411004	-						4622365	AGOS_AFR539C	1272		partial;old_locus_tag=AFR539C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1409733	1411004	-	NM_212222.1		NP_986086.1	AFR539Cp		4622365	AGOS_AFR539C	1272	1272	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1409733	1411004	-	NP_986086.1		NM_212222.1	AFR539Cp		4622365	AGOS_AFR539C	1272	423	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1411213	1411431	-						4622366	AGOS_AFR540C	219		partial;old_locus_tag=AFR540C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1411213	1411431	-	NM_212223.2		NP_986087.1	AFR540Cp		4622366	AGOS_AFR540C	219	219	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1411213	1411431	-	NP_986087.1		NM_212223.2	AFR540Cp		4622366	AGOS_AFR540C	219	72	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1411570	1412292	+						4622367	AGOS_AFR541W	723		partial;old_locus_tag=AFR541W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1411570	1412292	+	NM_212224.1		NP_986088.1	AFR541Wp		4622367	AGOS_AFR541W	723	723	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1411570	1412292	+	NP_986088.1		NM_212224.1	AFR541Wp		4622367	AGOS_AFR541W	723	240	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1412434	1413366	+						4622368	AGOS_AFR542W	933		partial;old_locus_tag=AFR542W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1412434	1413366	+	NM_212225.1		NP_986089.1	AFR542Wp		4622368	AGOS_AFR542W	933	933	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1412434	1413366	+	NP_986089.1		NM_212225.1	AFR542Wp		4622368	AGOS_AFR542W	933	310	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1413455	1414753	-						4622369	AGOS_AFR543C	1299		partial;old_locus_tag=AFR543C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1413455	1414753	-	NM_212226.1		NP_986090.1	AFR543Cp		4622369	AGOS_AFR543C	1299	1299	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1413455	1414753	-	NP_986090.1		NM_212226.1	AFR543Cp		4622369	AGOS_AFR543C	1299	432	
gene	tRNA	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1415143	1415215	+						4622370	AGOS_t0165	73		
tRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1415143	1415215	+				tRNA-Ala		4622370	AGOS_t0165	73		
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1415237	1416250	+						4622371	AGOS_AFR544W	1014		partial;old_locus_tag=AFR544W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1415237	1416250	+	NM_212227.1		NP_986091.1	AFR544Wp		4622371	AGOS_AFR544W	1014	1014	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1415237	1416250	+	NP_986091.1		NM_212227.1	AFR544Wp		4622371	AGOS_AFR544W	1014	337	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1416759	1418747	+						4622372	AGOS_AFR545W	1989		partial;old_locus_tag=AFR545W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1416759	1418747	+	NM_212228.1		NP_986092.1	AFR545Wp		4622372	AGOS_AFR545W	1989	1989	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1416759	1418747	+	NP_986092.1		NM_212228.1	AFR545Wp		4622372	AGOS_AFR545W	1989	662	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1419531	1422548	+						4622373	AGOS_AFR546W	3018		partial;old_locus_tag=AFR546W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1419531	1422548	+	NM_212229.1		NP_986093.1	AFR546Wp		4622373	AGOS_AFR546W	3018	3018	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1419531	1422548	+	NP_986093.1		NM_212229.1	AFR546Wp		4622373	AGOS_AFR546W	3018	1005	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1423003	1425705	+						4622374	AGOS_AFR547W	2703		partial;old_locus_tag=AFR547W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1423003	1425705	+	NM_212230.1		NP_986094.1	AFR547Wp		4622374	AGOS_AFR547W	2703	2703	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1423003	1425705	+	NP_986094.1		NM_212230.1	AFR547Wp		4622374	AGOS_AFR547W	2703	900	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1425795	1427288	-						4622375	AGOS_AFR548C	1494		partial;old_locus_tag=AFR548C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1425795	1427288	-	NM_212231.1		NP_986095.1	AFR548Cp		4622375	AGOS_AFR548C	1494	1494	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1425795	1427288	-	NP_986095.1		NM_212231.1	AFR548Cp		4622375	AGOS_AFR548C	1494	497	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1427620	1429419	+						4622376	AGOS_AFR549W	1800		partial;old_locus_tag=AFR549W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1427620	1429419	+	NM_212232.1		NP_986096.1	AFR549Wp		4622376	AGOS_AFR549W	1800	1800	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1427620	1429419	+	NP_986096.1		NM_212232.1	AFR549Wp		4622376	AGOS_AFR549W	1800	599	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1429643	1430515	-						4622377	AGOS_AFR550C	873		partial;old_locus_tag=AFR550C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1429643	1430515	-	NM_212233.1		NP_986097.1	AFR550Cp		4622377	AGOS_AFR550C	873	873	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1429643	1430515	-	NP_986097.1		NM_212233.1	AFR550Cp		4622377	AGOS_AFR550C	873	290	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	VI	NC_005787.5	1431010	1432419	+						4622378	AGOS_AFR551W	1410		partial;old_locus_tag=AFR551W
